Date,Headline,Summary,Link,Ticker,RetrievalScore,Sentiment
,Rupee logs sharp weekly fall as India-Pakistan conflict intensifies,"The rupee closed stronger on the day at 85.37 against the U.S. dollar. It had weakened to a near one-month low of 85.8425 in early trading before the Reserve Bank of India stepped in to support the rupee, per traders. The currency declined 0.9% on the week.",https://www.moneycontrol.com/news/business/markets/rupee-logs-sharp-weekly-fall-as-india-pakistan-conflict-intensifies-13019243.html,GOOG,0.362,negative
,Rupee logs sharp weekly fall as India-Pakistan conflict intensifies,"The rupee closed stronger on the day at 85.37 against the U.S. dollar. It had weakened to a near one-month low of 85.8425 in early trading before the Reserve Bank of India stepped in to support the rupee, per traders. The currency declined 0.9% on the week.",https://www.moneycontrol.com/news/business/markets/rupee-logs-sharp-weekly-fall-as-india-pakistan-conflict-intensifies-13019243.html,AAPL,0.339,negative
,Rupee logs sharp weekly fall as India-Pakistan conflict intensifies,"The rupee closed stronger on the day at 85.37 against the U.S. dollar. It had weakened to a near one-month low of 85.8425 in early trading before the Reserve Bank of India stepped in to support the rupee, per traders. The currency declined 0.9% on the week.",https://www.moneycontrol.com/news/business/markets/rupee-logs-sharp-weekly-fall-as-india-pakistan-conflict-intensifies-13019243.html,MSFT,0.311,negative
,"Indian IT firms declare WFH, postpone domestic, foreign travel amid India-Pakistan conflict","Several companies including Deloitte, KPMG, EY, HCLTech, and Tech Mahindra had sent advisory notes to ensure employee wellbeing.",https://www.moneycontrol.com/news/business/information-technology/indian-it-firms-declare-wfh-postpone-domestic-foreign-travel-amid-india-pakistan-conflict-13019191.html,MSFT,0.536,negative
,"Indian IT firms declare WFH, postpone domestic, foreign travel amid India-Pakistan conflict","Several companies including Deloitte, KPMG, EY, HCLTech, and Tech Mahindra had sent advisory notes to ensure employee wellbeing.",https://www.moneycontrol.com/news/business/information-technology/indian-it-firms-declare-wfh-postpone-domestic-foreign-travel-amid-india-pakistan-conflict-13019191.html,AAPL,0.512,negative
,"Indian IT firms declare WFH, postpone domestic, foreign travel amid India-Pakistan conflict","Several companies including Deloitte, KPMG, EY, HCLTech, and Tech Mahindra had sent advisory notes to ensure employee wellbeing.",https://www.moneycontrol.com/news/business/information-technology/indian-it-firms-declare-wfh-postpone-domestic-foreign-travel-amid-india-pakistan-conflict-13019191.html,GOOG,0.47,negative
,Swiggy Instamart adds 316 dark stores in Q4 as quick commerce wars heat up,"Swiggy's total dark store count at 1,021 is now the second-highest after market leader Blinkit which had 1,301 dark stores at the end of Q4FY25. Zepto, a key rival, has over 750 dark stores.",https://www.moneycontrol.com/news/business/startup/swiggy-instamart-adds-316-dark-stores-in-q4-as-quick-commerce-wars-heat-up-13019231.html,GOOG,0.421,neutral
,Swiggy Instamart adds 316 dark stores in Q4 as quick commerce wars heat up,"Swiggy's total dark store count at 1,021 is now the second-highest after market leader Blinkit which had 1,301 dark stores at the end of Q4FY25. Zepto, a key rival, has over 750 dark stores.",https://www.moneycontrol.com/news/business/startup/swiggy-instamart-adds-316-dark-stores-in-q4-as-quick-commerce-wars-heat-up-13019231.html,AAPL,0.372,neutral
,Swiggy Instamart adds 316 dark stores in Q4 as quick commerce wars heat up,"Swiggy's total dark store count at 1,021 is now the second-highest after market leader Blinkit which had 1,301 dark stores at the end of Q4FY25. Zepto, a key rival, has over 750 dark stores.",https://www.moneycontrol.com/news/business/startup/swiggy-instamart-adds-316-dark-stores-in-q4-as-quick-commerce-wars-heat-up-13019231.html,MSFT,0.369,neutral
,"Perfect Pack Standalone March 2025 Net Sales at Rs 31.61 crore, up 13.1% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/perfect-pack-standalone-march-2025-net-sales-at-rs-31-61-crore-up-13-1-y-o-y-13019262.html,GOOG,0.407,positive
,"Perfect Pack Standalone March 2025 Net Sales at Rs 31.61 crore, up 13.1% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/perfect-pack-standalone-march-2025-net-sales-at-rs-31-61-crore-up-13-1-y-o-y-13019262.html,MSFT,0.404,positive
,"Perfect Pack Standalone March 2025 Net Sales at Rs 31.61 crore, up 13.1% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/perfect-pack-standalone-march-2025-net-sales-at-rs-31-61-crore-up-13-1-y-o-y-13019262.html,AAPL,0.386,positive
,"Swiggy Standalone March 2025 Net Sales at Rs 2,399.63 crore, up 35.18% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/swiggy-standalone-march-2025-net-sales-at-rs-2399-63-crore-up-35-18-y-o-y-13019261.html,GOOG,0.437,positive
,"Swiggy Standalone March 2025 Net Sales at Rs 2,399.63 crore, up 35.18% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/swiggy-standalone-march-2025-net-sales-at-rs-2399-63-crore-up-35-18-y-o-y-13019261.html,MSFT,0.421,positive
,"Swiggy Standalone March 2025 Net Sales at Rs 2,399.63 crore, up 35.18% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/swiggy-standalone-march-2025-net-sales-at-rs-2399-63-crore-up-35-18-y-o-y-13019261.html,AAPL,0.398,positive
,"Grindwell Norto Standalone March 2025 Net Sales at Rs 691.23 crore, up 1.44% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/grindwell-norto-standalone-march-2025-net-sales-at-rs-691-23-crore-up-1-44-y-o-y-13019260.html,MSFT,0.413,positive
,"Grindwell Norto Standalone March 2025 Net Sales at Rs 691.23 crore, up 1.44% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/grindwell-norto-standalone-march-2025-net-sales-at-rs-691-23-crore-up-1-44-y-o-y-13019260.html,GOOG,0.409,positive
,"Grindwell Norto Standalone March 2025 Net Sales at Rs 691.23 crore, up 1.44% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/grindwell-norto-standalone-march-2025-net-sales-at-rs-691-23-crore-up-1-44-y-o-y-13019260.html,AAPL,0.373,positive
,"FGP Standalone March 2025 Net Sales at Rs 0.06 crore, up 15.1% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/fgp-standalone-march-2025-net-sales-at-rs-0-06-crore-up-15-1-y-o-y-13019259.html,MSFT,0.43,positive
,"FGP Standalone March 2025 Net Sales at Rs 0.06 crore, up 15.1% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/fgp-standalone-march-2025-net-sales-at-rs-0-06-crore-up-15-1-y-o-y-13019259.html,GOOG,0.421,positive
,"FGP Standalone March 2025 Net Sales at Rs 0.06 crore, up 15.1% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/fgp-standalone-march-2025-net-sales-at-rs-0-06-crore-up-15-1-y-o-y-13019259.html,AAPL,0.401,positive
,"SONAM Standalone March 2025 Net Sales at Rs 31.71 crore, up 42.33% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/sonam-standalone-march-2025-net-sales-at-rs-31-71-crore-up-42-33-y-o-y-13019258.html,MSFT,0.422,positive
,"SONAM Standalone March 2025 Net Sales at Rs 31.71 crore, up 42.33% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/sonam-standalone-march-2025-net-sales-at-rs-31-71-crore-up-42-33-y-o-y-13019258.html,GOOG,0.41,positive
,"SONAM Standalone March 2025 Net Sales at Rs 31.71 crore, up 42.33% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/sonam-standalone-march-2025-net-sales-at-rs-31-71-crore-up-42-33-y-o-y-13019258.html,AAPL,0.379,positive
,"VK Global Ind Standalone March 2025 Net Sales at Rs 0.06 crore, up 59000% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/vk-global-ind-standalone-march-2025-net-sales-at-rs-0-06-crore-up-59000-y-o-y-13019257.html,GOOG,0.487,positive
,"VK Global Ind Standalone March 2025 Net Sales at Rs 0.06 crore, up 59000% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/vk-global-ind-standalone-march-2025-net-sales-at-rs-0-06-crore-up-59000-y-o-y-13019257.html,MSFT,0.451,positive
,"VK Global Ind Standalone March 2025 Net Sales at Rs 0.06 crore, up 59000% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/vk-global-ind-standalone-march-2025-net-sales-at-rs-0-06-crore-up-59000-y-o-y-13019257.html,AAPL,0.39,positive
,"KPR Mill Standalone March 2025 Net Sales at Rs 1,118.05 crore, down 1.12% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/kpr-mill-standalone-march-2025-net-sales-at-rs-1118-05-crore-down-1-12-y-o-y-13019256.html,GOOG,0.361,negative
,"KPR Mill Standalone March 2025 Net Sales at Rs 1,118.05 crore, down 1.12% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/kpr-mill-standalone-march-2025-net-sales-at-rs-1118-05-crore-down-1-12-y-o-y-13019256.html,MSFT,0.357,negative
,"KPR Mill Standalone March 2025 Net Sales at Rs 1,118.05 crore, down 1.12% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/kpr-mill-standalone-march-2025-net-sales-at-rs-1118-05-crore-down-1-12-y-o-y-13019256.html,AAPL,0.354,negative
,"Aditya Vision Standalone March 2025 Net Sales at Rs 486.69 crore, up 29.55% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/aditya-vision-standalone-march-2025-net-sales-at-rs-486-69-crore-up-29-55-y-o-y-13019255.html,MSFT,0.433,positive
,"Aditya Vision Standalone March 2025 Net Sales at Rs 486.69 crore, up 29.55% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/aditya-vision-standalone-march-2025-net-sales-at-rs-486-69-crore-up-29-55-y-o-y-13019255.html,GOOG,0.414,positive
,"Aditya Vision Standalone March 2025 Net Sales at Rs 486.69 crore, up 29.55% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/aditya-vision-standalone-march-2025-net-sales-at-rs-486-69-crore-up-29-55-y-o-y-13019255.html,AAPL,0.375,positive
,"Shetron Standalone March 2025 Net Sales at Rs 54.53 crore, up 5.84% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/shetron-standalone-march-2025-net-sales-at-rs-54-53-crore-up-5-84-y-o-y-13019254.html,MSFT,0.449,positive
,"Shetron Standalone March 2025 Net Sales at Rs 54.53 crore, up 5.84% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/shetron-standalone-march-2025-net-sales-at-rs-54-53-crore-up-5-84-y-o-y-13019254.html,GOOG,0.413,positive
,"Shetron Standalone March 2025 Net Sales at Rs 54.53 crore, up 5.84% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/shetron-standalone-march-2025-net-sales-at-rs-54-53-crore-up-5-84-y-o-y-13019254.html,AAPL,0.391,positive
,"Motherson SWI Standalone March 2025 Net Sales at Rs 2,509.52 crore, up 12.4% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/motherson-swi-standalone-march-2025-net-sales-at-rs-2509-52-crore-up-12-4-y-o-y-13019253.html,MSFT,0.455,positive
,"Motherson SWI Standalone March 2025 Net Sales at Rs 2,509.52 crore, up 12.4% Y-o-Y",,https://www.moneycontrol.com/news/business/earnings/motherson-swi-standalone-march-2025-net-sales-at-rs-2509-52-crore-up-12-4-y-o-y-13019253.html,GOOG,0.414,positive
